time,x,xdot,y,ydot,theta,thetadot,thrust,alpha,x_err,y_err
0.0166667,1.9995,-0.0604582,9.9988,-0.144541,-0.006042,-0.72504,3.80167,-1.26491,1.9995,9.4988
0.0333333,1.99799,-0.120829,9.99527,-0.278454,-0.0241209,-1.44443,4.03392,-1.10102,1.99799,9.49527
0.05,1.99549,-0.178799,9.98961,-0.401236,-0.0538328,-2.12101,4.25062,-0.920428,1.99549,9.48961
0.0666667,1.99207,-0.232236,9.98199,-0.513292,-0.0941367,-2.71545,4.45084,-0.731238,1.99207,9.48199
0.0833333,1.98781,-0.279648,9.97259,-0.615811,-0.143384,-3.19426,4.63512,-0.542764,1.98781,9.47259
0.1,1.98281,-0.320462,9.96154,-0.710416,-0.199472,-3.53629,4.80525,-0.363868,1.98281,9.46154
0.116667,1.97719,-0.355018,9.94896,-0.798763,-0.260066,-3.73497,4.96375,-0.201488,1.97719,9.44896
0.133333,1.97103,-0.384339,9.93496,-0.882261,-0.322826,-3.79623,5.1132,-0.0599371,1.97103,9.43496
0.15,1.96442,-0.40983,9.91959,-0.961971,-0.385581,-3.73429,5.25578,0.0589558,1.96442,9.41959
0.166667,1.95741,-0.433023,9.90292,-1.03864,-0.446429,-3.56754,5.39316,0.15522,1.95741,9.40292
0.183333,1.95001,-0.455397,9.885,-1.11281,-0.503788,-3.31549,5.52649,0.230056,1.95001,9.385
0.2,1.94224,-0.478283,9.86585,-1.18486,-0.556393,-2.99709,5.65661,0.285296,1.94224,9.36585
0.216667,1.93407,-0.502811,9.84552,-1.25514,-0.603284,-2.62984,5.78411,0.323061,1.93407,9.34552
0.233333,1.92547,-0.529888,9.82403,-1.32395,-0.643778,-2.22949,5.90953,0.345567,1.92547,9.32403
0.25,1.91639,-0.560195,9.8014,-1.39158,-0.677441,-1.81004,6.03332,0.35502,1.91639,9.3014
0.266667,1.90677,-0.594194,9.77765,-1.45828,-0.704056,-1.38375,6.15594,0.353568,1.90677,9.27765
0.283333,1.89655,-0.632142,9.7528,-1.52427,-0.723597,-0.961177,6.27778,0.343261,1.89655,9.2528
0.3,1.88567,-0.67411,9.72685,-1.58973,-0.736201,-0.551263,6.39919,0.326031,1.88567,9.22685
0.316667,1.87405,-0.720009,9.69981,-1.65472,-0.742139,-0.161317,6.52043,0.303665,1.87405,9.19981
0.333333,1.86164,-0.769616,9.6717,-1.71927,-0.741792,0.202939,6.64162,0.277781,1.86164,9.1717
0.35,1.84837,-0.822598,9.64251,-1.78328,-0.735623,0.537318,6.76277,0.24981,1.84837,9.14251
0.366667,1.83419,-0.878538,9.61226,-1.84661,-0.724153,0.839081,6.88376,0.220979,1.83419,9.11226
0.383333,1.81906,-0.936959,9.58096,-1.90905,-0.707937,1.10681,7.00432,0.192303,1.81906,9.08096
0.4,1.80294,-0.997339,9.54863,-1.97031,-0.687545,1.34026,7.1241,0.164582,1.80294,9.04863
0.416667,1.7858,-1.05913,9.51529,-2.03012,-0.663542,1.54012,7.24267,0.138416,1.7858,9.01529
0.433333,1.76762,-1.12177,9.48097,-2.08817,-0.636475,1.70786,7.35954,0.114212,1.76762,8.98097
0.45,1.7484,-1.18471,9.4457,-2.14417,-0.606864,1.84551,7.47421,0.0922131,1.7484,8.9457
0.466667,1.72812,-1.24738,9.40951,-2.19787,-0.575189,1.95544,7.58621,0.0725201,1.72812,8.90951
0.483333,1.70681,-1.30926,9.37245,-2.24904,-0.541892,2.04023,7.69509,0.0551201,1.70681,8.87245
0.5,1.68448,-1.36985,9.33456,-2.29752,-0.507369,2.10248,7.80048,0.0399141,1.68448,8.83456
0.516667,1.66115,-1.42867,9.29588,-2.34319,-0.471976,2.14475,7.90209,0.0267438,1.66115,8.79588
0.533333,1.63687,-1.48529,9.25647,-2.38599,-0.436025,2.16941,7.99969,0.0154146,1.63687,8.75647
0.55,1.61165,-1.53932,9.21637,-2.42591,-0.399791,2.17866,8.09316,0.00571591,1.61165,8.71637
0.566667,1.58557,-1.59044,9.17563,-2.46298,-0.363515,2.17446,8.18245,-0.00256379,1.58557,8.67563
0.583333,1.55865,-1.63834,9.13429,-2.49729,-0.327406,2.15855,8.2676,-0.009625,1.55865,8.63429
0.6,1.53097,-1.68279,9.0924,-2.52894,-0.291648,2.13242,8.34869,-0.0156498,1.53097,8.5924
0.616667,1.50258,-1.72358,9.05001,-2.55807,-0.2564,2.09737,8.42588,-0.0207978,1.50258,8.55001
0.633333,1.47354,-1.76058,9.00715,-2.58484,-0.221801,2.05453,8.49934,-0.0252042,1.47354,8.50715
0.65,1.44391,-1.79366,8.96386,-2.60941,-0.187972,2.00487,8.56932,-0.0289808,1.44391,8.46386
0.666667,1.41377,-1.82277,8.92018,-2.63196,-0.155021,1.94923,8.63605,-0.032218,1.41377,8.42018
0.683333,1.38317,-1.84786,8.87614,-2.65266,-0.123041,1.88837,8.69978,-0.034987,1.38317,8.37614
0.7,1.35219,-1.86894,8.83177,-2.67168,-0.0921135,1.82295,8.76078,-0.0373435,1.35219,8.33177
0.716667,1.3209,-1.88601,8.7871,-2.68919,-0.0623089,1.7536,8.81931,-0.0393304,1.3209,8.2871
0.733333,1.28935,-1.89914,8.74214,-2.70535,-0.0336883,1.68087,8.87561,-0.0409811,1.28935,8.24214
0.75,1.25761,-1.90839,8.69693,-2.72031,-0.00630346,1.60531,8.92993,-0.0423214,1.25761,8.19693
0.766667,1.22575,-1.91386,8.65147,-2.73421,0.0198026,1.52742,8.98248,-0.0433724,1.22575,8.15147
0.783333,1.19384,-1.91564,8.60579,-2.74717,0.044595,1.44767,9.03349,-0.0441517,1.19384,8.10579
0.8,1.16192,-1.91386,8.55991,-2.75929,0.0680468,1.36654,9.08312,-0.0446748,1.16192,8.05991
0.816667,1.13006,-1.90865,8.51382,-2.77069,0.0901386,1.28447,9.13157,-0.0449564,1.13006,8.01382
0.833333,1.09832,-1.90015,8.46756,-2.78145,0.110858,1.20186,9.17897,-0.0450105,1.09832,7.96756
0.85,1.06674,-1.88851,8.42111,-2.79164,0.1302,1.11914,9.22546,-0.0448514,1.06674,7.92111
0.866667,1.03538,-1.87388,8.37451,-2.80131,0.148165,1.03666,9.27115,-0.0444935,1.03538,7.87451
0.883333,1.00429,-1.85643,8.32774,-2.81053,0.16476,0.954797,9.31612,-0.0439518,1.00429,7.82774
0.9,0.973517,-1.83632,8.28083,-2.81932,0.179999,0.873871,9.36046,-0.0432412,0.973517,7.78083
0.916667,0.943097,-1.81373,8.23377,-2.82773,0.1939,0.794189,9.40422,-0.0423773,0.943097,7.73377
0.933333,0.913073,-1.78881,8.18657,-2.83575,0.206485,0.716033,9.44744,-0.0413755,0.913073,7.68657
0.95,0.883483,-1.76174,8.13925,-2.84342,0.217782,0.639656,9.49014,-0.0402512,0.883483,7.63925
0.966667,0.854361,-1.73269,8.0918,-2.85073,0.227823,0.565285,9.53235,-0.0390196,0.854361,7.5918
0.983333,0.825738,-1.70183,8.04423,-2.85767,0.236643,0.493122,9.57406,-0.0376955,0.825738,7.54423
1,0.797643,-1.66932,7.99654,-2.86425,0.244281,0.423344,9.61527,-0.0362931,0.797643,7.49654
1.01667,0.770103,-1.63533,7.94876,-2.87045,0.250776,0.356102,9.65596,-0.034826,0.770103,7.44876
1.03333,0.743141,-1.60002,7.90087,-2.87625,0.256173,0.291524,9.69611,-0.033307,0.743141,7.40087
1.05,0.716777,-1.56356,7.85288,-2.88164,0.260517,0.229716,9.73569,-0.0317481,0.716777,7.35288
1.06667,0.691029,-1.52608,7.80482,-2.8866,0.263854,0.170764,9.77467,-0.0301604,0.691029,7.30482
1.08333,0.665913,-1.48775,7.75667,-2.8911,0.266233,0.114731,9.81301,-0.028554,0.665913,7.25667
1.1,0.641442,-1.44871,7.70845,-2.89513,0.267703,0.0616651,9.85068,-0.0269385,0.641442,7.20845
1.11667,0.617627,-1.4091,7.66017,-2.89867,0.268313,0.0115954,9.88763,-0.0253221,0.617627,7.16017
1.13333,0.594476,-1.36905,7.61183,-2.9017,0.268115,-0.035464,9.92383,-0.0237125,0.594476,7.11183
1.15,0.571995,-1.32869,7.56345,-2.90419,0.267156,-0.0795133,9.95925,-0.0221165,0.571995,7.06345
1.16667,0.550188,-1.28816,7.51503,-2.90613,0.265489,-0.120566,9.99384,-0.0205403,0.550188,7.01503
1.18333,0.529058,-1.24756,7.46658,-2.90751,0.263162,-0.158646,10.0276,-0.018989,0.529058,6.96658
1.2,0.508604,-1.207,7.41812,-2.90832,0.260225,-0.193791,10.0604,-0.0174676,0.508604,6.91812
1.21667,0.488825,-1.1666,7.36964,-2.90853,0.256727,-0.226045,10.0924,-0.0159801,0.488825,6.86964
1.23333,0.469717,-1.12646,7.32117,-2.90816,0.252714,-0.255462,10.1234,-0.0145302,0.469717,6.82117
1.25,0.451275,-1.08667,7.27271,-2.90718,0.248234,-0.282107,10.1534,-0.0131212,0.451275,6.77271
1.26667,0.433493,-1.0473,7.22427,-2.9056,0.243333,-0.306047,10.1825,-0.0117557,0.433493,6.72427
1.28333,0.416363,-1.00846,7.17586,-2.90341,0.238055,-0.327358,10.2106,-0.0104361,0.416363,6.67586
1.3,0.399875,-0.970208,7.12749,-2.90063,0.232442,-0.346122,10.2377,-0.00916454,0.399875,6.62749
1.31667,0.38402,-0.932614,7.07918,-2.89725,0.226538,-0.362427,10.2639,-0.00794272,0.38402,6.57918
1.33333,0.368785,-0.895743,7.03092,-2.89327,0.220381,-0.376362,10.289,-0.0067721,0.368785,6.53092
1.35,0.354158,-0.85965,6.98274,-2.88872,0.214011,-0.388024,10.3132,-0.00565388,0.354158,6.48274
1.36667,0.340126,-0.824385,6.93464,-2.8836,0.207465,-0.397511,10.3363,-0.00458902,0.340126,6.43464
1.38333,0.326674,-0.789992,6.88662,-2.87792,0.200778,-0.404924,10.3586,-0.00357826,0.326674,6.38662
1.4,0.313788,-0.756511,6.83871,-2.87169,0.193984,-0.410367,10.3798,-0.0026221,0.313788,6.33871
1.41667,0.301453,-0.723973,6.7909,-2.86493,0.187115,-0.413947,10.4002,-0.00172086,0.301453,6.2909
1.43333,0.289651,-0.692408,6.74322,-2.85767,0.180201,-0.41577,10.4196,-0.000874646,0.289651,6.24322
1.45,0.278367,-0.661835,6.69565,-2.84991,0.17327,-0.415944,10.4381,-8.33669e-05,0.278367,6.19565
1.46667,0.267585,-0.632274,6.64822,-2.84167,0.166349,-0.414578,10.4558,0.000653251,0.267585,6.14822
1.48333,0.257286,-0.603737,6.60093,-2.83298,0.159462,-0.41178,10.4726,0.00133567,0.257286,6.10093
1.5,0.247455,-0.57623,6.55379,-2.82385,0.152634,-0.407659,10.4885,0.00196452,0.247455,6.05379
1.51667,0.238073,-0.549759,6.50681,-2.8143,0.145884,-0.402322,10.5037,0.00254063,0.238073,6.00681
1.53333,0.229124,-0.524323,6.45998,-2.80435,0.139232,-0.395874,10.5182,0.00306495,0.229124,5.95998
1.55,0.220591,-0.499917,6.41333,-2.79403,0.132696,-0.388421,10.5318,0.00353864,0.220591,5.91333
1.56667,0.212455,-0.476534,6.36685,-2.78334,0.126292,-0.380063,10.5448,0.00396297,0.212455,5.86685
1.58333,0.204701,-0.454163,6.32056,-2.77232,0.120034,-0.370901,10.5571,0.00433937,0.204701,5.82056
1.6,0.197311,-0.432789,6.27444,-2.76097,0.113935,-0.361031,10.5687,0.00466939,0.197311,5.77444
1.61667,0.190269,-0.412397,6.22853,-2.74933,0.108005,-0.350547,10.5797,0.0049547,0.190269,5.72853
1.63333,0.183559,-0.392966,6.1828,-2.7374,0.102254,-0.339539,10.5901,0.00519709,0.183559,5.6828
1.65,0.177165,-0.374476,6.13728,-2.72521,0.0966908,-0.328095,10.5999,0.00539842,0.177165,5.63728
1.66667,0.171072,-0.356902,6.09196,-2.71276,0.0913208,-0.316296,10.6092,0.00556065,0.171072,5.59196
1.68333,0.165264,-0.340221,6.04686,-2.70009,0.0861499,-0.304222,10.6179,0.00568579,0.165264,5.54686
1.7,0.159726,-0.324405,6.00196,-2.68719,0.0811818,-0.291947,10.6261,0.00577593,0.159726,5.50196
1.71667,0.154446,-0.309426,5.95729,-2.67409,0.0764194,-0.279541,10.6339,0.00583317,0.154446,5.45729
1.73333,0.149408,-0.295256,5.91283,-2.66081,0.0718643,-0.267071,10.6412,0.00585965,0.149408,5.41283
1.75,0.144599,-0.281864,5.86859,-2.64735,0.067517,-0.254596,10.648,0.00585752,0.144599,5.36859
1.76667,0.140008,-0.269221,5.82458,-2.63372,0.0633773,-0.242176,10.6544,0.00582894,0.140008,5.32458
1.78333,0.135621,-0.257296,5.7808,-2.61995,0.0594436,-0.229861,10.6604,0.00577605,0.135621,5.2808
1.8,0.131428,-0.246057,5.73725,-2.60604,0.055714,-0.217699,10.6661,0.00570096,0.131428,5.23725
1.81667,0.127416,-0.235474,5.69394,-2.592,0.0521853,-0.205735,10.6713,0.00560576,0.127416,5.19394
1.83333,0.123575,-0.225516,5.65085,-2.57784,0.0488542,-0.194008,10.6762,0.00549248,0.123575,5.15085
1.85,0.119895,-0.216151,5.60801,-2.56357,0.0457162,-0.182551,10.6808,0.00536311,0.119895,5.10801
1.86667,0.116367,-0.207349,5.5654,-2.54921,0.0427666,-0.171397,10.6851,0.00521957,0.116367,5.0654
1.88333,0.112981,-0.19908,5.52304,-2.53475,0.0400002,-0.160572,10.689,0.00506372,0.112981,5.02304
1.9,0.109728,-0.191314,5.48091,-2.52021,0.0374113,-0.150099,10.6926,0.00489735,0.109728,4.98091
1.91667,0.106601,-0.184023,5.43903,-2.50559,0.0349938,-0.139997,10.696,0.00472214,0.106601,4.93903
1.93333,0.103591,-0.177179,5.39739,-2.4909,0.0327415,-0.130283,10.6991,0.00453973,0.103591,4.89739
1.95,0.100692,-0.170753,5.356,-2.47616,0.0306477,-0.120969,10.7019,0.00435164,0.100692,4.856
1.96667,0.0978972,-0.16472,5.31485,-2.46135,0.0287058,-0.112064,10.7044,0.00415931,0.0978972,4.81485
1.98333,0.0951995,-0.159054,5.27396,-2.44649,0.0269088,-0.103576,10.7068,0.0039641,0.0951995,4.77396
2,0.0925934,-0.153729,5.2333,-2.43159,0.0252497,-0.0955072,10.7088,0.00376725,0.0925934,4.7333
2.01667,0.0900733,-0.148724,5.1929,-2.41665,0.0237217,-0.08786,10.7107,0.00356993,0.0900733,4.6929
2.03333,0.0876342,-0.144014,5.15275,-2.40168,0.0223176,-0.080633,10.7123,0.00337322,0.0876342,4.65275
2.05,0.0852712,-0.139578,5.11285,-2.38667,0.0210304,-0.0738232,10.7137,0.00317808,0.0852712,4.61285
2.06667,0.0829801,-0.135397,5.07319,-2.37164,0.0198534,-0.0674255,10.7149,0.00298542,0.0829801,4.57319
2.08333,0.0807566,-0.131449,5.03379,-2.35658,0.0187795,-0.0614331,10.7159,0.00279602,0.0807566,4.53379
2.1,0.0785972,-0.127718,4.99464,-2.34151,0.0178023,-0.0558377,10.7167,0.00261062,0.0785972,4.49464
2.11667,0.0764982,-0.124184,4.95574,-2.32642,0.0169151,-0.0506294,10.7173,0.00242983,0.0764982,4.45574
2.13333,0.0744566,-0.120833,4.91709,-2.31132,0.0161115,-0.0457974,10.7178,0.00225422,0.0744566,4.41709
2.15,0.0724694,-0.117649,4.8787,-2.29622,0.0153854,-0.0413296,10.718,0.00208425,0.0724694,4.3787
2.16667,0.070534,-0.114617,4.84055,-2.28111,0.0147309,-0.0372131,10.7181,0.00192034,0.070534,4.34055
2.18333,0.068648,-0.111725,4.80266,-2.266,0.0141422,-0.0334343,10.7181,0.00176281,0.068648,4.30266
2.2,0.0668091,-0.108959,4.76502,-2.25089,0.0136137,-0.029979,10.7178,0.00161195,0.0668091,4.26502
2.21667,0.0650153,-0.106308,4.72763,-2.23578,0.0131403,-0.0268325,10.7174,0.00146794,0.0650153,4.22763
2.23333,0.0632648,-0.103762,4.69049,-2.22069,0.0127169,-0.0239797,10.7169,0.00133096,0.0632648,4.19049
2.25,0.061556,-0.10131,4.65361,-2.2056,0.0123387,-0.0214055,10.7162,0.00120109,0.061556,4.15361
2.26667,0.0598873,-0.0989449,4.61697,-2.19053,0.0120012,-0.0190944,10.7154,0.00107839,0.0598873,4.11697
2.28333,0.0582573,-0.0966574,4.58059,-2.17547,0.0117001,-0.0170311,10.7144,0.000962853,0.0582573,4.08059
2.3,0.0566649,-0.0944402,4.54446,-2.16043,0.0114315,-0.0152004,10.7133,0.00085445,0.0566649,4.04446
2.31667,0.0551089,-0.0922867,4.50858,-2.1454,0.0111916,-0.0135869,10.7121,0.000753104,0.0551089,4.00858
2.33333,0.0535883,-0.0901908,4.47295,-2.13041,0.0109769,-0.0121759,10.7107,0.000658707,0.0535883,3.97295
2.35,0.0521022,-0.0881472,4.43756,-2.11543,0.0107842,-0.0109526,10.7092,0.000571121,0.0521022,3.93756
2.36667,0.0506498,-0.086151,4.40243,-2.10048,0.0106104,-0.00990287,10.7076,0.000490181,0.0506498,3.90243
2.38333,0.0492303,-0.0841979,4.36755,-2.08556,0.0104528,-0.00901279,10.7059,0.000415699,0.0492303,3.86755
2.4,0.0478429,-0.0822842,4.33291,-2.07067,0.0103088,-0.00826893,10.704,0.000347467,0.0478429,3.83291
2.41667,0.0464872,-0.0804066,4.29852,-2.05581,0.010176,-0.00765835,10.7021,0.00028526,0.0464872,3.79852
2.43333,0.0451625,-0.0785622,4.26438,-2.04099,0.0100525,-0.00716863,10.7001,0.00022884,0.0451625,3.76438
2.45,0.0438683,-0.0767486,4.23049,-2.0262,0.00993618,-0.00678788,10.6979,0.000177955,0.0438683,3.73049
2.46667,0.042604,-0.0749638,4.19684,-2.01145,0.00982541,-0.00650478,10.6957,0.000132346,0.042604,3.69684
2.48333,0.0413693,-0.0732059,4.16344,-1.99673,0.00971863,-0.00630856,10.6933,9.17475e-05,0.0413693,3.66344
2.5,0.0401637,-0.0714736,4.13029,-1.98206,0.00961448,-0.00618906,10.6909,5.58889e-05,0.0401637,3.63029
2.51667,0.0389867,-0.0697657,4.09737,-1.96743,0.00951177,-0.00613669,10.6883,2.44976e-05,0.0389867,3.59737
2.53333,0.037838,-0.0680813,4.0647,-1.95284,0.00940944,-0.00614246,10.6857,-2.69949e-06,0.037838,3.5647
2.55,0.0367172,-0.0664198,4.03228,-1.9383,0.00930661,-0.00619796,10.683,-2.59743e-05,0.0367172,3.53228
2.56667,0.0356239,-0.0647805,4.00009,-1.9238,0.00920249,-0.00629536,10.6802,-4.55961e-05,0.0356239,3.50009
2.58333,0.0345577,-0.0631633,3.96815,-1.90935,0.00909647,-0.00642739,10.6774,-6.18301e-05,0.0345577,3.46815
2.6,0.0335183,-0.0615679,3.93645,-1.89495,0.00898802,-0.00658737,10.6744,-7.49359e-05,0.0335183,3.43645
2.61667,0.0325053,-0.0599944,3.90499,-1.8806,0.00887671,-0.00676914,10.6714,-8.51672e-05,0.0325053,3.40499
2.63333,0.0315184,-0.0584427,3.87376,-1.8663,0.00876224,-0.00696708,10.6683,-9.277e-05,0.0315184,3.37376
2.65,0.0305571,-0.056913,3.84278,-1.85206,0.00864438,-0.00717608,10.6652,-9.79825e-05,0.0305571,3.34278
2.66667,0.0296212,-0.0554056,3.81203,-1.83786,0.00852299,-0.00739153,10.662,-0.000101034,0.0296212,3.31203
2.68333,0.0287101,-0.0539208,3.78151,-1.82373,0.00839798,-0.00760927,10.6587,-0.000102144,0.0287101,3.28151
2.7,0.0278237,-0.0524588,3.75123,-1.80964,0.00826935,-0.00782562,10.6553,-0.000101522,0.0278237,3.25123
2.71667,0.0269614,-0.0510201,3.72119,-1.79562,0.00813716,-0.00803732,10.6519,-9.93694e-05,0.0269614,3.22119
2.73333,0.0261229,-0.0496049,3.69138,-1.78165,0.00800151,-0.0082415,10.6485,-9.58746e-05,0.0261229,3.19138
2.75,0.0253077,-0.0482138,3.6618,-1.76774,0.00786253,-0.0084357,10.645,-9.12166e-05,0.0253077,3.1618
2.76667,0.0245156,-0.0468471,3.63246,-1.75389,0.00772042,-0.0086178,10.6414,-8.55636e-05,0.0245156,3.13246
2.78333,0.023746,-0.0455051,3.60334,-1.74009,0.00757539,-0.00878604,10.6378,-7.90731e-05,0.023746,3.10334
2.8,0.0229986,-0.0441883,3.57445,-1.72636,0.00742768,-0.00893894,10.6341,-7.18918e-05,0.0229986,3.07445
2.81667,0.022273,-0.042897,3.54579,-1.7127,0.00727756,-0.00907534,10.6304,-6.41561e-05,0.022273,3.04579
2.83333,0.0215686,-0.0416314,3.51736,-1.69909,0.00712531,-0.00919434,10.6266,-5.59919e-05,0.0215686,3.01736
2.85,0.0208851,-0.040392,3.48916,-1.68555,0.00697123,-0.00929529,10.6228,-4.75149e-05,0.0208851,2.98916
2.86667,0.020222,-0.0391788,3.46118,-1.67207,0.00681562,-0.00937776,10.619,-3.88311e-05,0.020222,2.96118
2.88333,0.019579,-0.0379922,3.43342,-1.65866,0.00665879,-0.00944152,10.6151,-3.00369e-05,0.019579,2.93342
2.9,0.0189555,-0.0368323,3.40589,-1.64531,0.00650106,-0.00948656,10.6111,-2.12193e-05,0.0189555,2.90589
2.91667,0.0183511,-0.0356992,3.37858,-1.63202,0.00634273,-0.00951298,10.6072,-1.24567e-05,0.0183511,2.87858
2.93333,0.0177654,-0.034593,3.35149,-1.61881,0.00618411,-0.00952108,10.6032,-3.81858e-06,0.0177654,2.85149
2.95,0.0171979,-0.0335137,3.32461,-1.60566,0.00602551,-0.00951126,10.5991,4.63333e-06,0.0171979,2.82461
2.96667,0.0166481,-0.0324614,3.29796,-1.59258,0.00586722,-0.00948404,10.5951,1.28452e-05,0.0166481,2.79796
2.98333,0.0161157,-0.031436,3.27153,-1.57956,0.00570952,-0.00944004,10.591,2.07703e-05,0.0161157,2.77153
3,0.0156001,-0.0304375,3.24531,-1.56662,0.00555268,-0.00937998,10.5869,2.83691e-05,0.0156001,2.74531
3.01667,0.0151009,-0.0294656,3.21931,-1.55374,0.00539698,-0.00930461,10.5827,3.56081e-05,0.0151009,2.71931
3.03333,0.0146178,-0.0285202,3.19352,-1.54094,0.00524265,-0.00921478,10.5785,4.24601e-05,0.0146178,2.69352
3.05,0.0141501,-0.0276011,3.16794,-1.5282,0.00508993,-0.00911135,10.5743,4.89034e-05,0.0141501,2.66794
3.06667,0.0136976,-0.026708,3.14258,-1.51553,0.00493904,-0.00899525,10.5701,5.49215e-05,0.0136976,2.64258
3.08333,0.0132597,-0.0258408,3.11742,-1.50294,0.00479019,-0.0088674,10.5659,6.05025e-05,0.0132597,2.61742
3.1,0.0128361,-0.024999,3.09248,-1.49041,0.00464355,-0.00872874,10.5616,6.56391e-05,0.0128361,2.59248
3.11667,0.0124263,-0.0241823,3.06774,-1.47796,0.00449931,-0.00858025,10.5573,7.03278e-05,0.0124263,2.56774
3.13333,0.0120299,-0.0233903,3.04321,-1.46558,0.00435762,-0.00842286,10.553,7.45688e-05,0.0120299,2.54321
3.15,0.0116465,-0.0226227,3.01889,-1.45327,0.00421862,-0.00825753,10.5487,7.83655e-05,0.0116465,2.51889
3.16667,0.0112756,-0.0218789,2.99477,-1.44103,0.00408243,-0.00808519,10.5444,8.17241e-05,0.0112756,2.49477
3.18333,0.010917,-0.0211587,2.97085,-1.42887,0.00394916,-0.00790674,10.54,8.46536e-05,0.010917,2.47085
3.2,0.0105702,-0.0204614,2.94714,-1.41677,0.00381891,-0.00772307,10.5357,8.71648e-05,0.0105702,2.44714
3.21667,0.0102349,-0.0197866,2.92363,-1.40475,0.00369176,-0.00753504,10.5313,8.9271e-05,0.0102349,2.42363
3.23333,0.00991055,-0.0191339,2.90031,-1.3928,0.00356777,-0.00734348,10.5269,9.09866e-05,0.00991055,2.40031
3.25,0.00959695,-0.0185026,2.8772,-1.38093,0.003447,-0.00714918,10.5225,9.23278e-05,0.00959695,2.3772
3.26667,0.00929368,-0.0178923,2.85428,-1.36913,0.00332948,-0.00695288,10.5181,9.33118e-05,0.00929368,2.35428
